@T,table
Created,2016-04-13 20:33
Author,HortonMachine library
@H,timestamp,value_86
ID,,86
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2004-06-14 00:00,240.73251878881908
,2004-06-14 01:00,238.96727424145715
,2004-06-14 02:00,237.39177260866398
,2004-06-14 03:00,235.83491178674848
,2004-06-14 04:00,234.28318997444524
,2004-06-14 05:00,231.90999763048444
,2004-06-14 06:00,235.4581635894815
,2004-06-14 07:00,244.6821898027929
,2004-06-14 08:00,254.11938401865478
,2004-06-14 09:00,258.6715896065954
,2004-06-14 10:00,261.1963613172612
,2004-06-14 11:00,265.06270366252943
,2004-06-14 12:00,268.45539561518336
,2004-06-14 13:00,270.8597398856622
,2004-06-14 14:00,271.8511151805592
,2004-06-14 15:00,271.86343110688364
,2004-06-14 16:00,269.9063681150991
,2004-06-14 17:00,266.784414226366
,2004-06-14 18:00,264.84749822304724
,2004-06-14 19:00,259.3515715408043
,2004-06-14 20:00,257.6402073310773
,2004-06-14 21:00,255.57431415080097
,2004-06-14 22:00,250.62425040009563
,2004-06-14 23:00,247.37102933803328
,2004-06-15 00:00,244.68770073558687
,2004-06-15 01:00,243.42938064810556
,2004-06-15 02:00,243.2276843133908
,2004-06-15 03:00,243.55629744728117
,2004-06-15 04:00,241.09356895304086
,2004-06-15 05:00,240.71544639787345
,2004-06-15 06:00,240.87919024841054
,2004-06-15 07:00,245.45281210276556
,2004-06-15 08:00,247.09308880748978
,2004-06-15 09:00,251.4738341067978
,2004-06-15 10:00,255.55076549365185
,2004-06-15 11:00,255.38730839880805
,2004-06-15 12:00,255.07635239583135
,2004-06-15 13:00,256.74151758182137
,2004-06-15 14:00,255.64516786278452
,2004-06-15 15:00,254.91012473251797
,2004-06-15 16:00,256.931100066178
,2004-06-15 17:00,251.77325333560216
,2004-06-15 18:00,249.03134633422513
,2004-06-15 19:00,247.74339546570894
,2004-06-15 20:00,246.46342693821865
,2004-06-15 21:00,242.90444116095196
,2004-06-15 22:00,241.30093449521905
,2004-06-15 23:00,240.74913937214365
,2004-06-16 00:00,239.33865835106593

